,id_0,0|order_make,0|remove_obstacle,0|ad_opened,0|ad_finished,0|energy,0|energy_get,0|coin_cost,0|coin_get,0|ruby_cost,0|ruby_get,label
4367,8b4370709642577e,9.0,52.0,8.0,3.0,15.0,355.0,910.0,1024.0,4.0,34.0,1
505,103b14a99f86e073,14.0,102.0,0.0,0.0,67.0,753.0,1490.0,1694.0,51.0,65.0,1
2172,641acec71fe28acd,10.0,60.0,8.0,4.0,46.0,445.0,350.0,1335.0,30.0,56.0,0
278,0892069f69118dc6,13.0,71.0,0.0,0.0,12.0,555.0,1335.0,1336.0,56.0,56.0,1
2615,79cb83065c7ee046,6.0,34.0,0.0,0.0,50.0,165.0,0.0,712.0,6.0,31.0,0
384,131F7A9F-081A-46E4-8D0B-3A3ED7494A83,9.0,70.0,19.0,8.0,14.0,565.0,700.0,1240.0,20.0,54.0,0
663,150659ebf28cb647,2.0,10.0,0.0,0.0,81.0,50.0,0.0,435.0,0.0,20.0,1
1818,54753397c6534a4c,2.0,8.0,0.0,0.0,91.0,50.0,0.0,437.0,0.0,20.0,0
5673,a568a3cff2b8cee0,2.0,5.0,0.0,0.0,89.0,25.0,0.0,281.0,0.0,15.0,1
3822,7E8B528C-3E35-4184-A4D3-3A9EF9B450C5,14.0,43.0,0.0,0.0,3.0,75.0,450.0,1109.0,25.0,46.0,1
417,0c794ca32f1b8190,23.0,103.0,16.0,7.0,3.0,735.0,1085.0,2005.0,37.0,94.0,1
2195,4790D26B-3920-4EF7-AC4D-9318F4CBB25A,26.0,156.0,40.0,20.0,4.0,1241.0,1980.0,2275.0,87.0,105.0,1
969,2d480e226b4adfe2,5.0,29.0,0.0,0.0,78.0,165.0,0.0,659.0,3.0,30.0,0
471,173155758e93eb09,2.0,14.0,0.0,0.0,57.0,50.0,0.0,414.0,0.0,20.0,0
1186,37AEA2ED-148A-4FCA-B364-50AF5C3F0967,10.0,95.0,0.0,0.0,5.0,763.0,1490.0,1563.0,25.0,57.0,0
1644,4c37093719bb3f3a,2.0,4.0,0.0,0.0,94.0,25.0,0.0,283.0,0.0,15.0,0
4531,918a3f156d265e05,5.0,39.0,0.0,0.0,3.0,165.0,0.0,1024.0,0.0,34.0,1
3953,b55d5317253da215,6.0,39.0,2.0,1.0,4.0,165.0,0.0,1035.0,4.0,34.0,0
8041,fe0e4fc537c42e4a,5.0,31.0,0.0,0.0,60.0,165.0,0.0,698.0,0.0,31.0,1
5192,BD6CFA15-16FE-47A7-ABBC-31EC0DAEF4AA,7.0,11.0,6.0,3.0,3.0,90.0,0.0,176.0,7.0,11.0,1
3250,68ACA424-937F-4390-BFB5-8758FF341E22,8.0,62.0,0.0,0.0,83.0,494.0,1045.0,1323.0,4.0,49.0,1
4023,b8b29293966f18a1,1.0,0.0,0.0,0.0,78.0,0.0,0.0,174.0,0.0,5.0,0
375,12a7d6405088a9bf,11.0,35.0,0.0,0.0,4.0,180.0,0.0,952.0,0.0,33.0,0
1007,2099ca9692cff26e,5.0,23.0,0.0,0.0,1.0,50.0,0.0,645.0,0.0,21.0,1
1611,34ad61885173ce8a,43.0,169.0,48.0,23.0,9.0,1030.0,2335.0,2336.0,103.0,103.0,1
5118,f2dcc5725b33cb6f,16.0,71.0,8.0,4.0,13.0,507.0,1160.0,1434.0,53.0,54.0,0
325,0AC45345-D471-401E-ADE2-EA1CB7249D3D,12.0,80.0,2.0,1.0,7.0,425.0,0.0,1425.0,13.0,57.0,1
3546,7254dcfb838d0a43,20.0,120.0,2.0,1.0,0.0,881.0,1730.0,1882.0,62.0,72.0,1
7708,f253e954ef501d8c,5.0,20.0,0.0,0.0,15.0,50.0,105.0,735.0,1.0,23.0,1
5323,D85C256A-AD0F-4B68-8849-91A7B1B33DC4,5.0,60.0,0.0,0.0,32.0,511.0,1030.0,1169.0,3.0,36.0,1
4014,8046F336-FAA0-4AA4-9EE1-7798B805B136,10.0,71.0,0.0,0.0,15.0,525.0,700.0,1406.0,35.0,56.0,1
4658,9548d2f13f2eddd0,7.0,23.0,0.0,0.0,1.0,50.0,0.0,641.0,10.0,33.0,1
731,17612b4910b1dc2d,28.0,112.0,38.0,19.0,7.0,835.0,555.0,2226.0,56.0,192.0,1
8033,fdb33f6bb6c793b2,6.0,23.0,0.0,0.0,1.0,50.0,0.0,639.0,6.0,23.0,1
3984,7f37788b4b17076f,12.0,63.0,0.0,0.0,138.0,619.0,1170.0,1208.0,26.0,49.0,1
2293,6C48B51F-D2F5-4537-8821-C14885C6DBDA,7.0,48.0,0.0,0.0,6.0,235.0,0.0,1024.0,0.0,34.0,0
1388,4088D4D5-1199-494E-9E06-C76E0B90C1DF,5.0,31.0,0.0,0.0,95.0,165.0,0.0,680.0,3.0,31.0,0
6681,cbab97c48b0f41e4,8.0,85.0,0.0,0.0,2.0,680.0,1425.0,1455.0,53.0,58.0,1
2405,4df3d03e14a65181,4.0,22.0,0.0,0.0,34.0,75.0,0.0,777.0,0.0,32.0,1
1677,36bc5dea866ca6cf,14.0,61.0,4.0,2.0,36.0,425.0,650.0,1381.0,50.0,65.0,1
5279,fba7f5991878073d,9.0,62.0,16.0,8.0,6.0,355.0,0.0,1303.0,0.0,48.0,0
1434,2e958b61dbb7287c,9.0,42.0,0.0,0.0,0.0,255.0,425.0,1074.0,8.0,36.0,1
2785,81d61a917c121d52,5.0,31.0,6.0,3.0,70.0,165.0,150.0,847.0,0.0,31.0,0
6843,d1ca8c5e87c86a6d,21.0,132.0,34.0,16.0,0.0,988.0,2205.0,2282.0,44.0,169.0,1
1625,352563d2c689e34e,10.0,26.0,0.0,0.0,11.0,75.0,295.0,875.0,6.0,33.0,1
6413,c1ae9c0b4f1c5c19,6.0,40.0,0.0,0.0,98.0,265.0,0.0,833.0,9.0,33.0,1
1396,2d26dd6812224e93,30.0,122.0,62.0,31.0,20.0,835.0,600.0,2048.0,32.0,72.0,1
6292,bcde34d6acb5eef6,6.0,20.0,4.0,2.0,22.0,50.0,0.0,630.0,0.0,23.0,1
6202,b93c8ce74c0f67f3,3.0,21.0,0.0,0.0,5.0,50.0,0.0,482.0,0.0,20.0,1
1429,42547a880ecff9fd,16.0,83.0,0.0,0.0,5.0,489.0,1455.0,1482.0,49.0,56.0,0
3655,75daf5c701084a9f,6.0,29.0,4.0,2.0,80.0,165.0,0.0,578.0,1.0,31.0,1
6710,ccfd88d7ee87ec74,12.0,71.0,0.0,0.0,6.0,415.0,1185.0,1338.0,3.0,46.0,1
3286,69C566F9-BD48-4636-8FED-7E5015BED87C,20.0,97.0,8.0,4.0,16.0,635.0,1200.0,1843.0,60.0,192.0,1
5412,EAED296B-A018-4EE9-9A0C-EF01389C8908,5.0,22.0,0.0,0.0,2.0,50.0,0.0,653.0,0.0,21.0,1
3163,664bf925751b2fcd,11.0,51.0,2.0,1.0,95.0,405.0,385.0,1073.0,21.0,46.0,1
7748,f369afe904bf762c,2.0,11.0,0.0,0.0,77.0,50.0,0.0,359.0,0.0,20.0,1
3795,ad302d694c9a6a74,3.0,13.0,0.0,0.0,58.0,50.0,0.0,379.0,0.0,21.0,0
6813,d1026ef8da8d6b27,11.0,81.0,0.0,0.0,1.0,595.0,1400.0,1481.0,30.0,59.0,1
124,03DEB8AA-1497-4678-8834-B663C4853BA3,6.0,58.0,2.0,1.0,5.0,420.0,675.0,676.0,2.0,30.0,1
2482,50aa7ac90bf0c2d0,12.0,79.0,2.0,1.0,1.0,637.0,1410.0,1418.0,56.0,58.0,1
3470,7018d7cdb4fa4a53,12.0,51.0,0.0,0.0,25.0,310.0,0.0,1087.0,0.0,44.0,1
3864,7b4c5b0f108dcbb5,7.0,39.0,6.0,3.0,3.0,165.0,0.0,899.0,4.0,36.0,1
4638,d730b2b1c639b525,7.0,23.0,2.0,1.0,7.0,50.0,105.0,538.0,9.0,31.0,0
3650,a505bab6ea45a9b6,1.0,7.0,0.0,0.0,80.0,25.0,0.0,279.0,0.0,15.0,0
2321,4a836d0a3ab2c226,34.0,202.0,66.0,33.0,2.0,1767.0,3660.0,3663.0,564.0,608.0,1
3980,b6b9da5ff4d37b19,5.0,60.0,0.0,0.0,89.0,565.0,1125.0,1272.0,25.0,54.0,0
3078,90a32070077823b2,2.0,8.0,0.0,0.0,91.0,50.0,0.0,411.0,0.0,20.0,0
7822,f5c5a1ebb38774c9,0.0,2.0,0.0,0.0,76.0,0.0,0.0,199.0,0.0,5.0,1
3527,F751A1D2-B3D7-4501-8451-70387AE60438,5.0,44.0,0.0,0.0,96.0,315.0,0.0,1038.0,0.0,34.0,0
4611,d62dec513c346fe6,1.0,3.0,0.0,0.0,74.0,0.0,0.0,214.0,0.0,5.0,0
2888,86da968ac2a70189,6.0,27.0,0.0,0.0,2.0,75.0,585.0,941.0,0.0,33.0,0
5065,efe92eb4f0274cd0,7.0,21.0,0.0,0.0,13.0,50.0,35.0,613.0,17.0,31.0,0
365,0aa0ff582b1812b6,5.0,27.0,2.0,1.0,2.0,75.0,0.0,861.0,4.0,131.0,1
4398,8c563832a665f432,2.0,22.0,0.0,0.0,4.0,50.0,0.0,686.0,0.0,20.0,1
1954,5a006f508aeee469,7.0,20.0,0.0,0.0,22.0,50.0,0.0,537.0,10.0,31.0,0
4413,8d53696d92505a17,6.0,51.0,0.0,0.0,1.0,205.0,215.0,1081.0,2.0,34.0,1
1723,505569d9bac5da63,4.0,9.0,0.0,0.0,86.0,50.0,0.0,390.0,0.0,21.0,0
1277,3af0edfc82c194a3,8.0,22.0,0.0,0.0,3.0,50.0,0.0,489.0,20.0,20.0,0
2104,60eae5d932fa3284,2.0,9.0,0.0,0.0,86.0,50.0,0.0,579.0,0.0,20.0,0
7371,e6d835ba1d1d533c,5.0,42.0,0.0,0.0,7.0,265.0,0.0,745.0,0.0,30.0,1
4159,bf3a980c93e8e3a2,5.0,23.0,0.0,0.0,2.0,50.0,0.0,651.0,0.0,21.0,0
159,04ab1ffad00568d0,5.0,24.0,1.0,0.0,0.0,50.0,0.0,628.0,0.0,21.0,1
3245,688770bf98edc4c8,18.0,50.0,4.0,2.0,38.0,240.0,0.0,1299.0,8.0,48.0,1
740,23575634ff3a7b41,2.0,8.0,0.0,0.0,92.0,50.0,0.0,412.0,0.0,20.0,0
5384,E4E34E55-F00F-4DDC-80A4-059B852721E5,11.0,90.0,0.0,0.0,1.0,625.0,1400.0,1542.0,32.0,57.0,1
528,10f60aaeeced3c28,6.0,22.0,0.0,0.0,1.0,50.0,0.0,663.0,8.0,21.0,1
2643,7a7f5517ac866530,1.0,8.0,0.0,0.0,66.0,50.0,0.0,355.0,0.0,20.0,0
6576,c746e5b1986db640,32.0,171.0,89.0,45.0,85.0,1472.0,2800.0,2825.0,199.0,199.0,1
2499,74296ffabf2b4617,0.0,3.0,0.0,0.0,74.0,0.0,0.0,199.0,0.0,5.0,0
1450,2f1c3ac3563c41c5,9.0,57.0,0.0,0.0,7.0,375.0,850.0,1290.0,20.0,54.0,1
2214,484feb945fdbeb72,8.0,82.0,0.0,0.0,0.0,635.0,1400.0,1406.0,55.0,58.0,1
7943,fa8658370226d234,18.0,102.0,11.0,5.0,10.0,802.0,1685.0,1764.0,63.0,63.0,1
2868,5c628ce8f8972dd1,17.0,77.0,2.0,1.0,100.0,565.0,650.0,1784.0,60.0,172.0,1
5083,f129f8401c923487,7.0,11.0,0.0,0.0,95.0,75.0,645.0,878.0,31.0,141.0,0
3711,a88956d3c3f6e5c1,10.0,74.0,5.0,3.0,3.0,573.0,1240.0,1275.0,25.0,54.0,0
790,25AA151F-193D-4BC4-95CC-B4C3EF1EC961,17.0,62.0,2.0,1.0,1.0,329.0,1355.0,1455.0,43.0,87.0,0
5929,afd6926dc69d200a,29.0,167.0,30.0,15.0,20.0,1308.0,2115.0,2135.0,69.0,80.0,1
3768,abdee0fb0b7167a8,3.0,8.0,0.0,0.0,91.0,50.0,0.0,364.0,0.0,20.0,0
7921,f9b24db37119f0e4,2.0,29.0,0.0,0.0,83.0,165.0,0.0,555.0,0.0,32.0,1
3924,7d6793f516972f48,15.0,81.0,0.0,0.0,82.0,703.0,1350.0,1412.0,54.0,56.0,1
7796,f4d18e25a040e2a1,7.0,14.0,0.0,0.0,54.0,50.0,0.0,689.0,10.0,22.0,1
2443,71315B92-7B92-45E9-AC3D-535E070DD2F3,3.0,17.0,0.0,0.0,34.0,50.0,0.0,475.0,3.0,20.0,0
5865,ad4448538cdc03b8,15.0,110.0,0.0,0.0,2.0,731.0,2170.0,2313.0,121.0,270.0,1
1442,2ef7abadd96a3e99,6.0,31.0,0.0,0.0,82.0,165.0,0.0,826.0,0.0,32.0,1
498,0fdf6b64be9c4d5c,17.0,78.0,21.0,10.0,1969.0,435.0,0.0,1933.0,0.0,133.0,1
6260,bb83accb0c46db5e,15.0,53.0,30.0,15.0,2.0,75.0,555.0,1299.0,35.0,53.0,1
2279,4CD5BEA8-5BE9-4A35-A4A9-9AEC588D7860,7.0,65.0,0.0,0.0,10.0,525.0,1155.0,1162.0,47.0,58.0,1
1553,32ae9ae5f570f5d6,5.0,49.0,0.0,0.0,0.0,265.0,0.0,1039.0,25.0,46.0,1
238,071657ddde9adaf9,13.0,60.0,34.0,16.0,39.0,495.0,0.0,1343.0,9.0,56.0,1
1323,2a62df532418a46f,8.0,58.0,0.0,0.0,13.0,425.0,700.0,1280.0,33.0,54.0,1
6767,cf2cc7f6228a0bbf,19.0,68.0,12.0,5.0,36.0,533.0,1390.0,1405.0,29.0,56.0,1
556,11c22910126cd228,12.0,128.0,8.0,4.0,1.0,1085.0,1750.0,1823.0,36.0,65.0,1
3410,B94A75C4-BA96-49F9-8C62-B8D58237717D,7.0,49.0,0.0,0.0,0.0,265.0,0.0,936.0,7.0,44.0,0
4649,9506c914c7b1f4a3,32.0,65.0,26.0,13.0,0.0,301.0,1385.0,1406.0,75.0,85.0,1
35,00ee1a7fd5008055,30.0,158.0,56.0,28.0,32.0,1419.0,3345.0,3571.0,268.0,303.0,1
2053,431c2d87c6b033d1,10.0,35.0,0.0,0.0,0.0,75.0,0.0,1023.0,7.0,44.0,1
6342,bee807cc05a5ceda,11.0,62.0,0.0,0.0,83.0,492.0,1340.0,1356.0,0.0,46.0,1
895,2F89F2C0-7557-4E8F-9E1B-1A48E70E039E,6.0,43.0,0.0,0.0,3.0,205.0,0.0,994.0,5.0,34.0,0
824,1FB2F037-EA3F-467F-B8F6-F1506B6298DA,6.0,38.0,2.0,1.0,1.0,75.0,0.0,726.0,0.0,31.0,1
1166,3640e0060fef361f,7.0,50.0,0.0,0.0,6.0,265.0,0.0,1025.0,0.0,36.0,0
6720,cd514d0d4fdf162e,1.0,8.0,0.0,0.0,71.0,50.0,0.0,352.0,0.0,20.0,1
1050,31286dec7657a13d,5.0,62.0,0.0,0.0,86.0,565.0,1310.0,1326.0,39.0,56.0,0
6481,c3e1cd0b8be8b534,11.0,74.0,0.0,0.0,3.0,545.0,1200.0,1422.0,33.0,56.0,1
2166,63c0ac703398f00c,5.0,22.0,2.0,1.0,30.0,75.0,0.0,715.0,0.0,31.0,0
2275,694aa7b8facdefce,3.0,8.0,0.0,0.0,91.0,50.0,0.0,352.0,0.0,20.0,0
2547,52a036b2968201e7,6.0,49.0,0.0,0.0,7.0,265.0,0.0,1043.0,6.0,34.0,1
4229,c2a00c6b6840a3bc,6.0,58.0,0.0,0.0,62.0,450.0,825.0,1247.0,5.0,46.0,0
3512,716feb263ba81328,5.0,21.0,2.0,1.0,22.0,50.0,0.0,527.0,0.0,21.0,1
4242,c34e0f53a073200a,7.0,41.0,2.0,1.0,53.0,235.0,0.0,802.0,0.0,30.0,0
4623,d6ade75603176f05,6.0,29.0,4.0,2.0,77.0,165.0,0.0,840.0,0.0,33.0,0
2002,414D3808-BE9E-455B-A890-66E9A3B3561F,10.0,82.0,0.0,0.0,1.0,624.0,1345.0,1354.0,49.0,56.0,1
518,1961387fe604b58c,6.0,39.0,2.0,0.0,3.0,165.0,0.0,1006.0,3.0,34.0,0
6703,cccc414908ae8242,24.0,130.0,0.0,0.0,3.0,837.0,1810.0,1856.0,167.0,167.0,1
1327,3d5a35c616188dce,7.0,60.0,0.0,0.0,60.0,479.0,1020.0,1129.0,26.0,56.0,0
4915,e76b76c1c1edd335,2.0,8.0,0.0,0.0,91.0,50.0,0.0,420.0,0.0,20.0,0
7694,f1bec85822ce961c,14.0,67.0,7.0,3.0,3.0,385.0,350.0,1385.0,3.0,46.0,1
5264,fadd16ad324ac775,6.0,23.0,8.0,4.0,4.0,50.0,0.0,672.0,0.0,21.0,0
6899,d472d0d574c5b68d,4.0,31.0,0.0,0.0,61.0,165.0,0.0,703.0,25.0,41.0,1
4058,81b3bbd2f15d34bc,18.0,96.0,2.0,1.0,0.0,645.0,1275.0,1697.0,11.0,61.0,1
4370,8b6277b30c262683,6.0,27.0,0.0,0.0,7.0,75.0,0.0,1015.0,0.0,34.0,1
4539,91b374dea0aefd05,13.0,121.0,26.0,13.0,6.0,1069.0,1820.0,1830.0,24.0,72.0,1
661,20135f1c746ddc7d,7.0,12.0,0.0,0.0,77.0,60.0,0.0,489.0,4.0,20.0,0
362,122a62df0aff1945,1.0,3.0,0.0,0.0,74.0,30.0,0.0,250.0,0.0,15.0,0
2534,75a6c99d7806804c,4.0,21.0,0.0,0.0,5.0,50.0,410.0,606.0,2.0,21.0,0
1190,37f717b35f503f09,3.0,9.0,0.0,0.0,86.0,50.0,0.0,467.0,1.0,20.0,0
4779,9945ff83a00d7bfc,10.0,30.0,0.0,0.0,4.0,75.0,175.0,828.0,2.0,33.0,1
7633,efb004ae094d69d5,13.0,60.0,0.0,0.0,201.0,614.0,1370.0,1474.0,24.0,59.0,1
7103,dcafc4e4da6da78c,5.0,45.0,0.0,0.0,85.0,265.0,0.0,816.0,0.0,32.0,1
4959,9e077776dcd360d4,4.0,26.0,2.0,1.0,1.0,75.0,0.0,791.0,0.0,31.0,1
892,1c8ccf90700d40fe,13.0,61.0,15.0,6.0,20.0,415.0,385.0,1364.0,39.0,59.0,1
3643,a49b0ead7b28a484,2.0,7.0,0.0,0.0,75.0,25.0,0.0,302.0,0.0,15.0,0
3698,a7ec047f46214ba7,5.0,52.0,0.0,0.0,2.0,393.0,1045.0,1184.0,25.0,45.0,0
2404,6f4d8e36160e77b3,0.0,3.0,0.0,0.0,75.0,0.0,0.0,199.0,0.0,5.0,0
4499,d0b5edcca426492f,1.0,7.0,0.0,0.0,75.0,25.0,0.0,280.0,0.0,15.0,0
5414,EB50C94B-2E95-47EB-A261-0399A773C1CE,13.0,113.0,10.0,5.0,1.0,905.0,1800.0,1800.0,94.0,94.0,1
1786,3C77E1B9-D551-4491-84F1-7F9866FFA739,6.0,50.0,0.0,0.0,6.0,265.0,0.0,1076.0,0.0,34.0,1
2614,54dce34df0bb4a6b,5.0,10.0,0.0,0.0,86.0,50.0,0.0,492.0,1.0,20.0,1
6648,ca7912f6c63f1216,15.0,77.0,0.0,0.0,16.0,650.0,1400.0,1427.0,53.0,58.0,1
4702,dad9682dd3333428,2.0,7.0,0.0,0.0,75.0,25.0,0.0,282.0,0.0,15.0,0
1626,352795a391e9c445,11.0,89.0,16.0,8.0,6.0,775.0,1125.0,1425.0,0.0,49.0,1
3054,8f9e58ed6d5644ea,13.0,42.0,0.0,0.0,21.0,210.0,0.0,1117.0,24.0,54.0,0
3085,9139cb8690b91232,13.0,121.0,40.0,20.0,32.0,865.0,850.0,1769.0,0.0,55.0,0
1333,3db353d64ee6f6b1,3.0,19.0,0.0,0.0,65.0,50.0,35.0,624.0,9.0,31.0,0
5065,A69EF4FF-E6D3-431C-ABD6-A6832A5FB420,15.0,49.0,10.0,5.0,4.0,75.0,70.0,1152.0,9.0,145.0,1
4927,9cef22b4bd684fed,3.0,29.0,0.0,0.0,74.0,165.0,0.0,646.0,0.0,30.0,1
1697,375b4777082b3ed2,0.0,3.0,0.0,0.0,104.0,25.0,0.0,276.0,0.0,15.0,1
7252,e2aa9f183f96e5fb,5.0,44.0,2.0,1.0,1.0,215.0,255.0,1054.0,25.0,44.0,1
6177,b8765ed17abbb034,38.0,119.0,32.0,16.0,4.0,765.0,1350.0,2098.0,195.0,206.0,1
3658,75ee9362ad548667,9.0,34.0,0.0,0.0,2.0,75.0,75.0,1041.0,31.0,44.0,1
3018,8d8d915f4b8f402a,10.0,28.0,0.0,0.0,7.0,75.0,0.0,836.0,3.0,33.0,0
825,1FC4D2EC-0A74-4AB6-8676-1C1C25B4BE2F,7.0,72.0,0.0,0.0,1.0,565.0,1050.0,1358.0,39.0,54.0,1
5175,f6080f2aa6411cd5,9.0,26.0,4.0,2.0,15.0,75.0,150.0,825.0,1.0,31.0,0
2721,580736C4-61FA-4F28-9CDD-2C277F3E1679,18.0,128.0,44.0,22.0,36.0,1135.0,1750.0,1969.0,31.0,66.0,1
439,0d35646dda7f63fa,7.0,35.0,0.0,0.0,61.0,165.0,0.0,814.0,27.0,30.0,1
3784,799a2626dc070910,8.0,37.0,0.0,0.0,15.0,165.0,35.0,1037.0,17.0,44.0,1
1154,35b89dcaf3ff3263,3.0,0.0,0.0,0.0,138.0,40.0,0.0,22.0,0.0,1.0,0
7432,e9114daeae10deac,3.0,21.0,0.0,0.0,4.0,50.0,0.0,457.0,0.0,21.0,1
3550,a042f451bdbfbfec,10.0,61.0,0.0,0.0,2.0,410.0,1335.0,1365.0,47.0,69.0,0
3734,a9f56c1d8429050a,2.0,9.0,0.0,0.0,86.0,50.0,0.0,369.0,0.0,20.0,0
4340,c8a95e7ae1b13f1b,6.0,31.0,0.0,0.0,61.0,165.0,0.0,812.0,0.0,31.0,0
883,1c338ad064f57757,5.0,60.0,0.0,0.0,62.0,531.0,1130.0,1152.0,3.0,46.0,1
7470,eab4fef3f6e1507d,27.0,48.0,0.0,0.0,2.0,130.0,1235.0,1546.0,6.0,54.0,1
6622,c928d9b1fd687d3c,6.0,39.0,0.0,0.0,4.0,165.0,0.0,1038.0,0.0,34.0,1
1722,3832c04728d0ae44,1.0,8.0,0.0,0.0,66.0,50.0,0.0,336.0,0.0,20.0,1
1549,32A886A8-09F6-4057-A3EF-5AA065F16B70,8.0,61.0,2.0,1.0,14.0,505.0,1050.0,1316.0,19.0,54.0,1
5058,ef72bdb1e0daa245,8.0,27.0,2.0,1.0,1.0,75.0,0.0,881.0,37.0,43.0,0
3205,975ba6b203088bbf,9.0,18.0,0.0,0.0,56.0,50.0,0.0,638.0,6.0,21.0,0
1716,500b022e1fac5961,7.0,34.0,0.0,0.0,48.0,165.0,0.0,853.0,0.0,33.0,0
6334,be9f603a475b8ca3,20.0,109.0,50.0,25.0,0.0,923.0,2140.0,2161.0,89.0,89.0,1
1777,5294f5e8ed22454d,2.0,8.0,0.0,0.0,92.0,50.0,0.0,402.0,0.0,20.0,0
2666,7c0633586e195017,0.0,1.0,0.0,0.0,77.0,0.0,0.0,199.0,0.0,5.0,0
2238,49299dec901bce6c,8.0,33.0,4.0,2.0,0.0,75.0,0.0,981.0,0.0,34.0,1
3228,98de29d7d6966819,3.0,12.0,0.0,0.0,69.0,50.0,0.0,453.0,0.0,20.0,0
5481,F8801813-DF6A-49B0-AC0B-654595A65B81,13.0,87.0,0.0,0.0,4.0,597.0,1460.0,1486.0,47.0,56.0,1
5409,EAC8A177-6A50-4F0E-A9AF-B585BE032FB7,8.0,47.0,0.0,0.0,2.0,265.0,0.0,1088.0,7.0,44.0,1
2961,603b7db3a3a5a094,22.0,95.0,6.0,3.0,94.0,758.0,2090.0,2245.0,254.0,263.0,1
636,1ed0573263359597,2.0,21.0,2.0,1.0,4.0,90.0,0.0,102.0,6.0,1.0,0
6449,c2f0a1cb61c9440d,15.0,74.0,6.0,3.0,2.0,395.0,500.0,1521.0,32.0,161.0,1
6729,cda5ef369e201387,10.0,68.0,2.0,0.0,30.0,555.0,850.0,1351.0,0.0,46.0,1
1849,3bae50912e2873a3,6.0,26.0,0.0,0.0,3.0,75.0,0.0,839.0,6.0,31.0,1
1912,587e33854f74893b,4.0,23.0,0.0,0.0,82.0,140.0,0.0,594.0,0.0,22.0,0
5064,efd0917e103f5b9,14.0,94.0,0.0,0.0,2.0,633.0,1240.0,1241.0,41.0,48.0,0
1630,35306e2bfe94100b,10.0,80.0,58.0,20.0,18.0,575.0,350.0,1389.0,0.0,146.0,1
3455,6f8c27f9ba154924,61.0,170.0,107.0,53.0,14.0,1456.0,3405.0,4386.0,317.0,497.0,1
3428,C155A930-1259-4DD8-9F52-3A3D3998FCAC,1.0,8.0,0.0,0.0,91.0,50.0,0.0,389.0,0.0,20.0,0
3577,a1b3b8a0fd17e917,10.0,65.0,2.0,1.0,6.0,505.0,700.0,1384.0,34.0,56.0,0
774,192e6f39e6bc8e2b,8.0,48.0,2.0,1.0,11.0,255.0,0.0,1153.0,0.0,34.0,1
25,0185C3F9-A9DD-4B8C-B18B-FF98899B6F0F,6.0,26.0,0.0,0.0,1.0,50.0,0.0,643.0,0.0,21.0,0
2301,4a05e1b59698ca53,6.0,62.0,8.0,4.0,27.0,495.0,700.0,1320.0,42.0,60.0,1
5514,FF664C8A-E84C-49DC-A6EE-DE45490B2004,3.0,12.0,0.0,0.0,71.0,50.0,0.0,363.0,0.0,20.0,1
2968,60660c0aa366723a,10.0,32.0,0.0,0.0,10.0,75.0,765.0,875.0,40.0,41.0,1
6237,ba8b6ffb813d85e3,14.0,45.0,6.0,3.0,14.0,75.0,560.0,1198.0,13.0,38.0,1
7787,f4643386a1c8058a,14.0,85.0,10.0,5.0,4.0,604.0,1395.0,1395.0,58.0,58.0,1
4393,8c36eeaaa82d9c3d,15.0,88.0,14.0,7.0,132.0,555.0,350.0,1887.0,35.0,64.0,1
2515,51d4b9cb2498f9d7,22.0,124.0,10.0,5.0,16.0,865.0,2100.0,2555.0,112.0,812.0,1
1700,4f46518db5515058,0.0,3.0,0.0,0.0,74.0,25.0,0.0,274.0,0.0,15.0,0
1140,35620cc8c75084d4,3.0,16.0,0.0,0.0,51.0,50.0,0.0,339.0,0.0,20.0,0
2999,6173494b58c572c4,2.0,3.0,0.0,0.0,99.0,25.0,0.0,269.0,0.0,15.0,1
4221,872ef58ea409e1f0,2.0,8.0,0.0,0.0,91.0,50.0,0.0,356.0,0.0,20.0,1
3657,a572f72769f90385,10.0,79.0,0.0,0.0,0.0,565.0,1050.0,1429.0,15.0,58.0,0
6740,ce4d5027b578cb98,14.0,104.0,38.0,19.0,0.0,925.0,1200.0,1809.0,54.0,61.0,1
3356,9f262798cd7c300b,18.0,78.0,0.0,0.0,2.0,509.0,1580.0,1588.0,51.0,87.0,0
5686,a5e2239e432108a7,17.0,66.0,4.0,2.0,7.0,415.0,1080.0,1327.0,24.0,54.0,1
2196,47DF51C2-921A-4049-A5DD-CDD362EC7B97,6.0,76.0,0.0,0.0,4.0,562.0,1235.0,1242.0,43.0,56.0,1
284,08c44dd3033af461,20.0,46.0,10.0,5.0,7.0,177.0,1275.0,1287.0,46.0,46.0,1
153,048640e8c90b2795,10.0,60.0,0.0,0.0,110.0,591.0,1180.0,1195.0,44.0,56.0,1
3367,6be949ece2ad4b86,2.0,8.0,0.0,0.0,91.0,50.0,0.0,535.0,0.0,20.0,1
1476,44c23db85ebc3588,11.0,37.0,0.0,0.0,36.0,180.0,0.0,900.0,11.0,34.0,0
5738,a7c11da5d9387f7b,5.0,26.0,0.0,0.0,3.0,75.0,0.0,955.0,0.0,33.0,1
6958,d72579bd3d2dc5f1,30.0,143.0,76.0,38.0,4.0,1165.0,2675.0,3284.0,101.0,589.0,1
5542,a0e1e1aa8ce664f1,13.0,68.0,26.0,13.0,1.0,495.0,150.0,1412.0,80.0,156.0,1
3449,6f4ae883ff9a44b5,6.0,27.0,2.0,1.0,4.0,75.0,0.0,828.0,25.0,41.0,1
